Brand,Model,Full_Name,Category,Fuel_Type,Price_INR,Engine_CC,Power_BHP,Torque_NM,Mileage_KMPL,Top_Speed_KMPH,Gears,Weight_KG,ABS_Type,Cooling_System,Cylinder_Type,Color,Launch_Year,State,City,Rating,No_of_Reviews,Is_Price_Outlier,Price_Category,Power_to_Weight,Torque_to_Weight
Bmw,G 310 GS,BMW G 310 GS,Sports Bike,Petrol,346100,313,34.59,27.39,32.1,146.0,6,172,Dual Channel ABS,Liquid Cooled,Single,Pearl White,2021,Telangana,Karimnagar,3.8,699,False,High-End (3L-7L),0.201,0.159
Bmw,G 310 GS,BMW G 310 GS,Sports Bike,Petrol,335200,313,34.4,27.45,31.4,147.0,6,171,Dual Channel ABS,Liquid Cooled,Single,Pearl White,2021,Maharashtra,Pune,,3500,False,High-End (3L-7L),0.201,0.161
Bmw,G 310 GS,BMW G 310 GS,Sports Bike,Petrol,351200,313,33.13,27.24,27.1,146.0,6,168,Dual Channel ABS,Liquid Cooled,Single,Red,2023,Maharashtra,Pune,4.5,335,False,High-End (3L-7L),0.197,0.162
Bmw,G 310 GS,BMW G 310 GS,Sports Bike,Petrol,349400,313,33.72,27.18,30.4,146.0,6,168,Dual Channel ABS,Liquid Cooled,Single,Green,2023,Tamil Nadu,Madurai,4.0,3338,False,High-End (3L-7L),0.201,0.162
Bmw,G 310 GS,BMW G 310 GS,Sports Bike,Petrol,351000,313,33.1,28.46,27.0,148.0,6,170,Dual Channel ABS,Liquid Cooled,Single,Racing Red,2024,Kerala,Kochi,3.3,6973,False,High-End (3L-7L),0.195,0.167
Bmw,G 310 GS,BMW G 310 GS,Sports Bike,Petrol,350200,313,33.79,27.91,27.2,145.0,6,172,Dual Channel ABS,Liquid Cooled,Single,Green,2023,Delhi,Faridabad,4.7,277,False,High-End (3L-7L),0.196,0.162
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,213100,349,20.35,26.94,33.5,111.0,5,197,Dual Channel ABS,Air Cooled,Single,Pearl White,2022,Karnataka,Hubballi,4.9,116,False,Premium (1.5L-3L),0.103,0.137
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,204700,349,20.71,26.65,35.6,116.0,5,197,Dual Channel ABS,Air Cooled,Single,Black,2022,Punjab,Patiala,3.6,6098,False,Premium (1.5L-3L),0.105,0.135
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,194300,349,20.47,26.96,33.0,117.0,5,197,Dual Channel ABS,Air Cooled,Single,Matte Black,2022,Karnataka,Mysuru,3.5,1510,False,Premium (1.5L-3L),0.104,0.137
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,201600,349,20.53,26.85,35.0,112.0,5,194,Dual Channel ABS,Air Cooled,Single,Grey,2020,Punjab,Chandigarh,3.7,1642,False,Premium (1.5L-3L),0.106,0.138
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,193300,349,20.42,26.6,36.9,115.0,5,197,Dual Channel ABS,Air Cooled,Single,Blue,2022,Kerala,Kochi,4.1,2714,False,Premium (1.5L-3L),0.104,0.135
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,199400,349,20.01,27.19,35.8,117.0,5,195,Dual Channel ABS,Air Cooled,Single,White,2020,Gujarat,Rajkot,3.8,6461,False,Premium (1.5L-3L),0.103,0.139
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,194100,349,20.1,26.93,33.9,115.0,5,193,Dual Channel ABS,Air Cooled,Single,Silver,2023,Madhya Pradesh,Gwalior,4.0,6371,False,Premium (1.5L-3L),0.104,0.14
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,210400,349,19.87,26.29,32.7,115.0,5,193,Dual Channel ABS,Air Cooled,Single,Blue,2022,Karnataka,Belagavi,4.5,5158,False,Premium (1.5L-3L),0.103,0.136
Royal Enfield,Classic 350,Royal Enfield Classic 350,Cruiser Bike,Petrol,209700,349,20.05,27.4,36.6,116.0,5,194,Dual Channel ABS,Air Cooled,Single,Matte Black,2021,Kerala,Thrissur,4.8,4543,False,Premium (1.5L-3L),0.103,0.141
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,175900,346,18.91,27.86,38.5,115.0,4,189,CBS,Air Cooled,Single,White,2023,Kerala,Kozhikode,4.1,766,False,Premium (1.5L-3L),0.1,0.147
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,180300,346,19.07,28.38,34.6,114.0,4,188,CBS,Air Cooled,Single,Silver,2021,Punjab,Ludhiana,3.5,7796,False,Premium (1.5L-3L),0.101,0.151
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,184100,346,18.75,28.1,37.4,115.0,4,187,CBS,Air Cooled,Single,Silver,2021,Telangana,Warangal,3.3,3051,False,Premium (1.5L-3L),0.1,0.15
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,175800,346,19.02,28.32,39.8,111.0,4,189,CBS,Air Cooled,Single,Red,2022,Uttar Pradesh,Lucknow,3.4,7958,False,Premium (1.5L-3L),0.101,0.15
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,178200,346,19.38,27.27,35.4,110.0,4,189,CBS,Air Cooled,Single,Pearl White,2023,Karnataka,Mangaluru,,5377,False,Premium (1.5L-3L),0.103,0.144
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,176100,346,18.66,27.39,34.0,114.0,4,187,CBS,Air Cooled,Single,Silver,2024,Gujarat,Rajkot,3.2,7250,False,Premium (1.5L-3L),0.1,0.146
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,173200,346,19.16,27.74,35.9,109.0,4,188,CBS,Air Cooled,Single,Orange,2024,Karnataka,Mysuru,4.5,994,False,Premium (1.5L-3L),0.102,0.148
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,180100,346,18.55,27.22,37.8,110.0,4,186,CBS,Air Cooled,Single,Matte Black,2021,Uttar Pradesh,Kanpur,4.4,3391,False,Premium (1.5L-3L),0.1,0.146
Royal Enfield,Bullet 350,Royal Enfield Bullet 350,Cruiser Bike,Petrol,179400,346,18.7,28.5,38.0,113.0,4,185,CBS,Air Cooled,Single,White,2020,Telangana,Khammam,3.5,7581,False,Premium (1.5L-3L),0.101,0.154
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,217900,349,20.67,26.42,38.7,116.0,5,190,Dual Channel ABS,Air Cooled,Single,Blue,2023,Delhi,New Delhi,4.3,3886,False,Premium (1.5L-3L),0.109,0.139
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,219700,349,20.49,27.44,37.0,112.0,5,190,Dual Channel ABS,Air Cooled,Single,Pearl White,2024,Karnataka,Belagavi,3.7,5957,False,Premium (1.5L-3L),0.108,0.144
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,208800,349,20.3,26.76,33.7,112.0,5,190,Dual Channel ABS,Air Cooled,Single,Red,2021,Karnataka,Bengaluru,4.1,7474,False,Premium (1.5L-3L),0.107,0.141
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,211400,349,19.88,27.08,39.2,116.0,5,189,Dual Channel ABS,Air Cooled,Single,Red,2024,Kerala,Kannur,4.1,987,False,Premium (1.5L-3L),0.105,0.143
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,222300,349,20.5,26.77,39.5,115.0,5,192,Dual Channel ABS,Air Cooled,Single,Yellow,2023,West Bengal,Siliguri,3.9,380,False,Premium (1.5L-3L),0.107,0.139
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,208100,349,20.57,27.42,33.2,116.0,5,193,Dual Channel ABS,Air Cooled,Single,Black,2023,Madhya Pradesh,Ujjain,3.4,3933,False,Premium (1.5L-3L),0.107,0.142
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,209600,349,20.32,26.7,34.1,118.0,5,191,Dual Channel ABS,Air Cooled,Single,Racing Red,2020,Tamil Nadu,Chennai,4.2,990,False,Premium (1.5L-3L),0.106,0.14
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,209600,349,20.33,26.95,37.1,117.0,5,192,Dual Channel ABS,Air Cooled,Single,Green,2024,Maharashtra,Pune,3.7,7028,False,Premium (1.5L-3L),0.106,0.14
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,218600,349,20.35,26.53,35.1,114.0,5,192,Dual Channel ABS,Air Cooled,Single,Yellow,2023,Rajasthan,Ajmer,3.5,4605,False,Premium (1.5L-3L),0.106,0.138
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,218100,349,20.76,26.33,36.3,118.0,5,191,Dual Channel ABS,Air Cooled,Single,Racing Red,2021,West Bengal,Kolkata,4.0,5753,False,Premium (1.5L-3L),0.109,0.138
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,219800,349,20.61,27.3,36.1,116.0,5,192,Dual Channel ABS,Air Cooled,Single,White,2023,Kerala,Kochi,4.9,68,False,Premium (1.5L-3L),0.107,0.142
Royal Enfield,Meteor 350,Royal Enfield Meteor 350,Cruiser Bike,Petrol,201300,349,20.18,27.52,37.1,116.0,5,191,Dual Channel ABS,Air Cooled,Single,Orange,2020,Delhi,Noida,4.3,5960,False,Premium (1.5L-3L),0.106,0.144
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,174100,349,20.66,27.45,36.4,111.0,5,179,Dual Channel ABS,Air Cooled,Single,Pearl White,2023,Telangana,Warangal,4.0,1677,False,Premium (1.5L-3L),0.115,0.153
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,169600,349,19.82,26.51,32.6,111.0,5,179,Dual Channel ABS,Air Cooled,Single,Racing Red,2021,Punjab,Patiala,4.3,5546,False,Premium (1.5L-3L),0.111,0.148
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,174900,349,20.32,27.18,33.1,110.0,5,183,Dual Channel ABS,Air Cooled,Single,Pearl White,2023,Rajasthan,Udaipur,,1665,False,Premium (1.5L-3L),0.111,0.149
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,157100,349,20.02,27.49,35.9,113.0,5,183,Dual Channel ABS,Air Cooled,Single,Orange,2022,Punjab,Patiala,4.9,2290,False,Premium (1.5L-3L),0.109,0.15
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,150100,349,20.09,27.47,38.5,112.0,5,183,Dual Channel ABS,Air Cooled,Single,Yellow,2020,Karnataka,Mangaluru,4.2,4146,False,Premium (1.5L-3L),0.11,0.15
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,170300,349,20.28,26.52,35.1,116.0,5,182,Dual Channel ABS,Air Cooled,Single,Racing Red,2023,Kerala,Kozhikode,4.9,4638,False,Premium (1.5L-3L),0.111,0.146
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,167000,349,20.43,27.53,37.6,111.0,5,181,Dual Channel ABS,Air Cooled,Single,Silver,2020,Kerala,Kochi,3.7,3159,False,Premium (1.5L-3L),0.113,0.152
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,160300,349,20.04,26.32,37.5,116.0,5,181,Dual Channel ABS,Air Cooled,Single,Yellow,2020,Gujarat,Gandhinagar,4.5,2182,False,Premium (1.5L-3L),0.111,0.145
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,151900,349,20.06,27.47,37.6,111.0,5,182,Dual Channel ABS,Air Cooled,Single,Orange,2022,Karnataka,Mangaluru,3.6,4724,False,Premium (1.5L-3L),0.11,0.151
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,168400,349,20.04,27.03,33.7,110.0,5,179,Dual Channel ABS,Air Cooled,Single,Grey,2021,Tamil Nadu,Coimbatore,3.6,6864,False,Premium (1.5L-3L),0.112,0.151
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,173000,349,20.77,27.33,35.3,112.0,5,182,Dual Channel ABS,Air Cooled,Single,Matte Black,2020,West Bengal,Siliguri,4.6,4460,False,Premium (1.5L-3L),0.114,0.15
Royal Enfield,Hunter 350,Royal Enfield Hunter 350,Cruiser Bike,Petrol,172500,349,20.31,26.73,38.1,111.0,5,179,Dual Channel ABS,Air Cooled,Single,Silver,2021,Kerala,Kozhikode,5.0,7528,False,Premium (1.5L-3L),0.113,0.149
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,180000,346,19.89,27.4,39.8,117.0,5,187,Single Channel ABS,Air Cooled,Single,Red,2024,Uttar Pradesh,Meerut,3.8,7073,False,Premium (1.5L-3L),0.106,0.147
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,171500,346,19.53,28.02,34.5,116.0,5,185,Single Channel ABS,Air Cooled,Single,Red,2021,Madhya Pradesh,Bhopal,,850,False,Premium (1.5L-3L),0.106,0.151
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,165900,346,19.41,28.14,35.3,118.0,5,186,Single Channel ABS,Air Cooled,Single,Orange,2022,Uttar Pradesh,Meerut,3.5,3497,False,Premium (1.5L-3L),0.104,0.151
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,167000,346,19.3,27.54,34.3,115.5,5,186,Single Channel ABS,Air Cooled,Single,White,2024,Karnataka,Belagavi,,6694,False,Premium (1.5L-3L),0.104,0.148
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,164900,346,19.34,28.41,37.2,116.0,5,185,Single Channel ABS,Air Cooled,Single,Silver,2020,Madhya Pradesh,Indore,3.5,4117,False,Premium (1.5L-3L),0.105,0.154
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,179600,346,19.89,27.24,38.6,115.5,5,183,Single Channel ABS,Air Cooled,Single,Yellow,2024,Delhi,Gurugram,3.3,835,False,Premium (1.5L-3L),0.109,0.149
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,171200,346,20.01,27.64,35.6,114.0,5,187,Single Channel ABS,Air Cooled,Single,Orange,2022,Gujarat,Vadodara,4.2,7658,False,Premium (1.5L-3L),0.107,0.148
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,165000,346,19.71,28.24,35.9,112.0,5,186,Single Channel ABS,Air Cooled,Single,White,2022,Kerala,Kannur,3.8,5539,False,Premium (1.5L-3L),0.106,0.152
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,175300,346,19.77,28.35,33.1,113.0,5,185,Single Channel ABS,Air Cooled,Single,White,2022,Uttar Pradesh,Kanpur,4.0,5041,False,Premium (1.5L-3L),0.107,0.153
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,165700,346,19.47,27.78,38.9,114.0,5,187,Single Channel ABS,Air Cooled,Single,Racing Red,2022,Gujarat,Vadodara,4.3,3264,False,Premium (1.5L-3L),0.104,0.149
Royal Enfield,Thunderbird 350X,Royal Enfield Thunderbird 350X,Cruiser Bike,Petrol,173000,346,19.93,28.09,39.5,115.5,5,183,Single Channel ABS,Air Cooled,Single,White,2021,Uttar Pradesh,Varanasi,4.7,1049,False,Premium (1.5L-3L),0.109,0.153
Bajaj,Avenger Street 160,Bajaj Avenger Street 160,Cruiser Bike,Petrol,112000,160,15.13,13.65,45.3,106.0,5,148,CBS,Air Cooled,Single,Black,2023,Maharashtra,Mumbai,4.2,240,False,Mid-Range (80K-1.5L),0.102,0.092
Bajaj,Avenger Street 160,Bajaj Avenger Street 160,Cruiser Bike,Petrol,117400,160,14.88,13.38,41.4,107.0,5,146,CBS,Air Cooled,Single,Grey,2021,Maharashtra,Nashik,3.6,2352,False,Mid-Range (80K-1.5L),0.102,0.092
Bajaj,Avenger Street 160,Bajaj Avenger Street 160,Cruiser Bike,Petrol,110400,160,15.25,13.66,38.1,111.0,5,150,CBS,Air Cooled,Single,Silver,2023,Gujarat,Vadodara,5.0,4453,False,Mid-Range (80K-1.5L),0.102,0.091
Bajaj,Avenger Street 160,Bajaj Avenger Street 160,Cruiser Bike,Petrol,112100,160,15.03,13.5,39.9,110.0,5,147,CBS,Air Cooled,Single,Pearl White,2024,Kerala,Thrissur,4.0,5266,False,Mid-Range (80K-1.5L),0.102,0.092
Bajaj,Avenger Street 160,Bajaj Avenger Street 160,Cruiser Bike,Petrol,119700,160,14.56,13.65,43.3,107.0,5,148,CBS,Air Cooled,Single,Orange,2023,Uttar Pradesh,Agra,3.7,2511,False,Mid-Range (80K-1.5L),0.098,0.092
Bajaj,Avenger Street 160,Bajaj Avenger Street 160,Cruiser Bike,Petrol,113400,160,14.77,13.81,43.7,110.0,5,147,CBS,Air Cooled,Single,Racing Red,2023,Punjab,Chandigarh,4.9,3933,False,Mid-Range (80K-1.5L),0.1,0.094
Bajaj,Avenger Street 160,Bajaj Avenger Street 160,Cruiser Bike,Petrol,119600,160,14.85,13.4,43.2,109.0,5,149,CBS,Air Cooled,Single,Blue,2023,Punjab,Amritsar,4.8,3605,False,Mid-Range (80K-1.5L),0.1,0.09
Bajaj,Avenger Street 160,Bajaj Avenger Street 160,Cruiser Bike,Petrol,112600,160,15.23,13.84,42.7,108.0,5,150,CBS,Air Cooled,Single,Pearl White,2021,Maharashtra,Nashik,4.1,6578,False,Mid-Range (80K-1.5L),0.102,0.092
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,137400,220,19.05,17.26,33.2,111.0,5,159,Single Channel ABS,Air Cooled,Single,White,2022,Maharashtra,Pune,3.4,3755,False,Mid-Range (80K-1.5L),0.12,0.109
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,132300,220,18.72,17.65,33.8,111.0,5,157,Single Channel ABS,Air Cooled,Single,Red,2021,Telangana,Khammam,5.0,2336,False,Mid-Range (80K-1.5L),0.119,0.112
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,134000,220,18.93,17.35,33.6,110.0,5,159,Single Channel ABS,Air Cooled,Single,Orange,2023,Uttar Pradesh,Kanpur,3.8,6574,False,Mid-Range (80K-1.5L),0.119,0.109
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,133000,220,18.63,17.81,30.7,113.0,5,157,Single Channel ABS,Air Cooled,Single,Grey,2023,Karnataka,Bengaluru,3.3,3876,False,Mid-Range (80K-1.5L),0.119,0.113
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,133600,220,18.65,17.67,29.7,115.0,5,158,Single Channel ABS,Air Cooled,Single,Green,2023,Madhya Pradesh,Indore,3.6,299,False,Mid-Range (80K-1.5L),0.118,0.112
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,138100,220,19.17,17.51,29.8,113.0,5,159,Single Channel ABS,Air Cooled,Single,Orange,2021,West Bengal,Durgapur,4.3,370,False,Mid-Range (80K-1.5L),0.121,0.11
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,134600,220,18.47,17.72,32.9,113.0,5,158,Single Channel ABS,Air Cooled,Single,Black,2021,Telangana,Warangal,4.3,2683,False,Mid-Range (80K-1.5L),0.117,0.112
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,132100,220,18.81,17.1,30.1,110.0,5,161,Single Channel ABS,Air Cooled,Single,Racing Red,2023,Telangana,Khammam,4.4,1294,False,Mid-Range (80K-1.5L),0.117,0.106
Bajaj,Avenger Cruise 220,Bajaj Avenger Cruise 220,Cruiser Bike,Petrol,136400,220,18.97,17.12,32.3,112.0,5,161,Single Channel ABS,Air Cooled,Single,Red,2022,West Bengal,Kolkata,4.4,5770,False,Mid-Range (80K-1.5L),0.118,0.106
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,222200,293,26.53,27.22,30.6,123.0,6,172,Dual Channel ABS,Liquid Cooled,Single,Red,2023,Uttar Pradesh,Kanpur,3.8,1128,False,Premium (1.5L-3L),0.154,0.158
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,217000,293,27.18,27.55,31.4,125.0,6,174,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2021,Uttar Pradesh,Kanpur,4.2,2676,False,Premium (1.5L-3L),0.156,0.158
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,207800,293,26.69,27.16,30.2,122.0,6,171,Dual Channel ABS,Liquid Cooled,Single,Silver,2022,Punjab,Ludhiana,4.7,4461,False,Premium (1.5L-3L),0.156,0.159
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,225200,293,27.08,27.91,28.7,115.5,6,173,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2021,Kerala,Kozhikode,3.8,543,False,Premium (1.5L-3L),0.157,0.161
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,222400,293,26.34,27.89,26.8,125.0,6,171,Dual Channel ABS,Liquid Cooled,Single,Grey,2022,Karnataka,Belagavi,3.9,2663,False,Premium (1.5L-3L),0.154,0.163
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,208300,293,26.96,28.33,29.65,123.0,6,174,Dual Channel ABS,Liquid Cooled,Single,Black,2023,Telangana,Warangal,3.5,285,False,Premium (1.5L-3L),0.155,0.163
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,220800,293,26.21,28.45,30.3,125.0,6,170,Dual Channel ABS,Liquid Cooled,Single,Orange,2021,Delhi,New Delhi,4.3,605,False,Premium (1.5L-3L),0.154,0.167
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,215200,293,26.75,27.68,30.7,125.0,6,174,Dual Channel ABS,Liquid Cooled,Single,Orange,2024,West Bengal,Kolkata,4.5,7319,False,Premium (1.5L-3L),0.154,0.159
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,210400,293,26.89,27.3,27.8,122.0,6,171,Dual Channel ABS,Liquid Cooled,Single,Grey,2020,Telangana,Hyderabad,,7894,False,Premium (1.5L-3L),0.157,0.16
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,208600,293,26.75,27.31,30.2,121.0,6,173,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2021,West Bengal,Howrah,4.2,4597,False,Premium (1.5L-3L),0.155,0.158
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,220900,293,26.65,27.38,32.4,122.0,6,172,Dual Channel ABS,Liquid Cooled,Single,White,2021,Rajasthan,Jaipur,4.2,4159,False,Premium (1.5L-3L),0.155,0.159
Jawa,Jawa 42,Jawa Jawa 42,Cruiser Bike,Petrol,225700,293,27.31,27.61,27.8,123.0,6,171,Dual Channel ABS,Liquid Cooled,Single,Orange,2023,Punjab,Amritsar,4.6,3552,False,Premium (1.5L-3L),0.16,0.161
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,214400,293,26.19,27.21,28.1,117.0,6,168,Dual Channel ABS,Liquid Cooled,Single,Orange,2023,Madhya Pradesh,Gwalior,4.0,3277,False,Premium (1.5L-3L),0.156,0.162
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,199200,293,26.22,28.31,30.5,119.0,6,168,Dual Channel ABS,Liquid Cooled,Single,Grey,2021,Delhi,New Delhi,3.6,2604,False,Premium (1.5L-3L),0.156,0.169
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,208300,293,26.4,27.53,31.7,118.0,6,165,Dual Channel ABS,Liquid Cooled,Single,White,2020,Kerala,Kannur,3.3,2938,False,Premium (1.5L-3L),0.16,0.167
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,202100,293,27.18,28.17,31.2,115.5,6,167,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2023,Delhi,New Delhi,4.2,1806,False,Premium (1.5L-3L),0.163,0.169
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,215800,293,27.18,27.97,26.9,117.0,6,166,Dual Channel ABS,Liquid Cooled,Single,Black,2024,Madhya Pradesh,Ujjain,4.4,331,False,Premium (1.5L-3L),0.164,0.168
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,204400,293,27.0,27.18,31.1,120.0,6,164,Dual Channel ABS,Liquid Cooled,Single,Black,2021,Rajasthan,Kota,4.5,6983,False,Premium (1.5L-3L),0.165,0.166
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,203300,293,27.13,27.37,30.4,120.0,6,167,Dual Channel ABS,Liquid Cooled,Single,Yellow,2024,Telangana,Karimnagar,3.5,4140,False,Premium (1.5L-3L),0.162,0.164
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,214100,293,26.72,27.35,29.65,121.0,6,164,Dual Channel ABS,Liquid Cooled,Single,Black,2021,Kerala,Kannur,4.0,6466,False,Premium (1.5L-3L),0.163,0.167
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,209200,293,26.37,27.35,29.8,120.0,6,167,Dual Channel ABS,Liquid Cooled,Single,Green,2024,Delhi,New Delhi,4.0,5741,False,Premium (1.5L-3L),0.158,0.164
Jawa,Jawa Classic,Jawa Jawa Classic,Cruiser Bike,Petrol,211700,293,26.55,27.76,29.65,121.0,6,164,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2024,Tamil Nadu,Trichy,3.6,611,False,Premium (1.5L-3L),0.162,0.169
Jawa,Perak,Jawa Perak,Cruiser Bike,Petrol,228400,334,30.72,33.02,25.6,117.0,6,177,Dual Channel ABS,Liquid Cooled,Single,Orange,2021,Rajasthan,Udaipur,3.8,4890,False,Premium (1.5L-3L),0.174,0.187
Jawa,Perak,Jawa Perak,Cruiser Bike,Petrol,231400,334,30.08,32.88,25.5,120.0,6,173,Dual Channel ABS,Liquid Cooled,Single,White,2023,Uttar Pradesh,Meerut,3.3,6727,False,Premium (1.5L-3L),0.174,0.19
Jawa,Perak,Jawa Perak,Cruiser Bike,Petrol,217200,334,30.16,32.32,29.1,117.0,6,176,Dual Channel ABS,Liquid Cooled,Single,Matte Black,2021,Telangana,Warangal,4.8,6743,False,Premium (1.5L-3L),0.171,0.184
Jawa,Perak,Jawa Perak,Cruiser Bike,Petrol,224400,334,30.52,32.18,27.3,120.0,6,174,Dual Channel ABS,Liquid Cooled,Single,Racing Red,2024,Gujarat,Surat,3.6,4501,False,Premium (1.5L-3L),0.175,0.185
